item,value,date
16155,122.93,2017-05-01
16155,178.5,2017-06-01
16155,222.57,2017-07-01
16155,176.43,2017-08-01
16155,198.79,2017-09-01
16155,209.01,2017-10-01
16155,83.0,2017-11-01
16155,91.29,2017-12-01
16200,826.56,2017-01-01
16200,816.8,2017-02-01
16200,776.88,2017-03-01
16200,612.56,2017-04-01
16200,624.3,2017-05-01
16200,486.52,2017-06-01
16200,479.84,2017-07-01
16200,593.13,2017-08-01
16200,417.47,2017-09-01
16200,477.92,2017-10-01
16200,400.94,2017-11-01
16200,200.05,2017-12-01
16201,0.0,2017-01-01
16201,0.0,2017-02-01
16201,0.0,2017-03-01
16201,0.0,2017-04-01
16201,0.0,2017-05-01
16201,0.0,2017-06-01
16201,0.0,2017-07-01
16201,0.0,2017-08-01
16201,0.0,2017-09-01
16201,0.0,2017-10-01
16201,0.0,2017-11-01
16201,0.0,2017-12-01
16202,487.51,2017-01-01
16202,572.95,2017-02-01
16202,611.88,2017-03-01
16202,414.84,2017-04-01
16202,720.6,2017-05-01
16202,423.13,2017-06-01
16202,417.76,2017-07-01
16202,541.8,2017-08-01
16202,450.17,2017-09-01
16202,485.84,2017-10-01
16202,440.71,2017-11-01
16202,259.0,2017-12-01
16326,196.0,2017-01-01
16326,190.0,2017-02-01
16326,214.0,2017-03-01
16326,138.0,2017-04-01
16326,217.0,2017-05-01
16326,146.0,2017-06-01
16326,170.0,2017-07-01
16326,211.0,2017-08-01
16326,144.0,2017-09-01
16326,150.0,2017-10-01
16326,169.0,2017-11-01
16326,125.0,2017-12-01
16341,170.0,2017-01-01
16341,153.0,2017-02-01
16341,198.0,2017-03-01
16341,132.0,2017-04-01
16341,82.0,2017-05-01
16341,140.0,2017-06-01
16341,112.0,2017-07-01
16341,133.0,2017-08-01
16341,132.0,2017-09-01
16341,138.0,2017-10-01
16341,146.0,2017-11-01
16341,77.0,2017-12-01
16349,0.0,2017-01-01
16349,0.0,2017-02-01
16349,0.0,2017-03-01
16349,0.0,2017-04-01
16349,80.73,2017-05-01
16349,159.12,2017-06-01
16349,-64.35,2017-07-01
16349,38.61,2017-08-01
16349,47.69,2017-09-01
16349,39.78,2017-10-01
16349,80.73,2017-11-01
16349,0.0,2017-12-01
16350,0.0,2017-01-01
16350,0.0,2017-02-01
16350,0.0,2017-03-01
16350,0.0,2017-04-01
16350,0.0,2017-05-01
16350,0.0,2017-06-01
16350,0.0,2017-07-01
16350,0.0,2017-08-01
16350,0.0,2017-09-01
16350,0.0,2017-10-01
16350,0.0,2017-11-01
16350,0.0,2017-12-01
18002,0.0,2017-01-01
18002,0.0,2017-02-01
18002,0.0,2017-03-01
18002,0.0,2017-04-01
18002,160.0,2017-05-01
18002,320.0,2017-06-01
18002,280.0,2017-07-01
18002,240.0,2017-08-01
18002,172.0,2017-09-01
18002,200.0,2017-10-01
18002,120.0,2017-11-01
18002,120.0,2017-12-01
18004,0.0,2017-01-01
18004,0.0,2017-02-01
18004,0.0,2017-03-01
18004,0.0,2017-04-01
18004,0.0,2017-05-01
18004,0.0,2017-06-01
18004,0.0,2017-07-01
18004,0.0,2017-08-01
18004,0.0,2017-09-01
18004,0.0,2017-10-01
18004,0.0,2017-11-01
18004,0.0,2017-12-01
18200,6.62,2017-01-01
18200,29.88,2017-02-01
18200,50.66,2017-03-01
18200,72.96,2017-04-01
18200,42.76,2017-05-01
18200,37.41,2017-06-01
18200,42.12,2017-07-01
18200,47.96,2017-08-01
18200,32.0,2017-09-01
18200,75.75,2017-10-01
18200,463.46,2017-11-01
18200,207.16,2017-12-01
18201,25.78,2017-01-01
18201,-30.38,2017-02-01
18201,57.71,2017-03-01
18201,65.88,2017-04-01
18201,62.5,2017-05-01
18201,54.88,2017-06-01
18201,93.0,2017-07-01
18201,44.88,2017-08-01
18201,8.96,2017-09-01
18201,333.03,2017-10-01
18201,1529.08,2017-11-01
18201,939.35,2017-12-01
18202,0.0,2017-01-01
18202,0.0,2017-02-01
18202,0.0,2017-03-01
18202,0.0,2017-04-01
18202,0.0,2017-05-01
18202,0.0,2017-06-01
18202,0.0,2017-07-01
18202,0.0,2017-08-01
18202,0.0,2017-09-01
18202,0.0,2017-10-01
18202,0.0,2017-11-01
18202,0.0,2017-12-01
18203,23.5,2017-01-01
18203,78.42,2017-02-01
18203,179.5,2017-03-01
18203,145.41,2017-04-01
18203,223.27,2017-05-01
18203,174.06,2017-06-01
18203,220.78,2017-07-01
18203,173.06,2017-08-01
18203,163.59,2017-09-01
18203,254.59,2017-10-01
18203,1037.4,2017-11-01
18203,493.76,2017-12-01
18205,22.77,2017-01-01
18205,47.88,2017-02-01
18205,79.24,2017-03-01
18205,54.86,2017-04-01
18205,98.42,2017-05-01
18205,62.51,2017-06-01
18205,45.22,2017-07-01
18205,62.51,2017-08-01
18205,42.0,2017-09-01
18205,122.47,2017-10-01
18205,346.52,2017-11-01
18205,151.57,2017-12-01
18208,0.0,2017-01-01
18208,0.0,2017-02-01
18208,0.0,2017-03-01
18208,0.0,2017-04-01
18208,0.0,2017-05-01
18208,0.0,2017-06-01
18208,0.0,2017-07-01
18208,0.0,2017-08-01
18208,0.0,2017-09-01
18208,77.14,2017-10-01
18208,736.82,2017-11-01
18208,317.71,2017-12-01
18300,257.81,2017-01-01
18300,203.44,2017-02-01
18300,198.06,2017-03-01
18300,202.16,2017-04-01
18300,199.39,2017-05-01
18300,224.77,2017-06-01
18300,321.2,2017-07-01
18300,269.23,2017-08-01
18300,100.52,2017-09-01
18300,164.59,2017-10-01
18300,106.17,2017-11-01
18300,139.26,2017-12-01
18301,0.0,2017-01-01
18301,0.0,2017-02-01
18301,0.0,2017-03-01
18301,0.0,2017-04-01
18301,0.0,2017-05-01
18301,0.0,2017-06-01
18301,0.0,2017-07-01
18301,0.0,2017-08-01
18301,0.0,2017-09-01
18301,0.0,2017-10-01
18301,0.0,2017-11-01
18301,0.0,2017-12-01
18303,0.0,2017-01-01
18303,0.0,2017-02-01
18303,0.0,2017-03-01
18303,0.0,2017-04-01
18303,0.0,2017-05-01
18303,0.0,2017-06-01
18303,0.0,2017-07-01
18303,0.0,2017-08-01
18303,0.0,2017-09-01
18303,0.0,2017-10-01
18303,0.0,2017-11-01
18303,0.0,2017-12-01
18306,0.0,2017-01-01
18306,0.0,2017-02-01
18306,0.0,2017-03-01
18306,0.0,2017-04-01
18306,0.0,2017-05-01
18306,0.0,2017-06-01
18306,0.0,2017-07-01
18306,0.0,2017-08-01
18306,0.0,2017-09-01
18306,0.0,2017-10-01
18306,0.0,2017-11-01
18306,0.0,2017-12-01
18420,0.0,2017-01-01
18420,0.0,2017-02-01
18420,0.0,2017-03-01
18420,0.0,2017-04-01
18420,0.0,2017-05-01
18420,0.0,2017-06-01
18420,0.0,2017-07-01
18420,0.0,2017-08-01
18420,0.0,2017-09-01
18420,0.0,2017-10-01
18420,0.0,2017-11-01
18420,0.0,2017-12-01
18421,0.0,2017-01-01
18421,0.0,2017-02-01
18421,0.0,2017-03-01
18421,0.0,2017-04-01
18421,0.0,2017-05-01
18421,0.0,2017-06-01
18421,0.0,2017-07-01
18421,0.0,2017-08-01
18421,0.0,2017-09-01
18421,0.0,2017-10-01
18421,0.0,2017-11-01
18421,0.0,2017-12-01
18422,0.0,2017-01-01
18422,0.0,2017-02-01
18422,0.0,2017-03-01
18422,0.0,2017-04-01
18422,0.0,2017-05-01
18422,0.0,2017-06-01
18422,0.0,2017-07-01
18422,0.0,2017-08-01
18422,0.0,2017-09-01
18422,0.0,2017-10-01
18422,0.0,2017-11-01
18422,0.0,2017-12-01
26000,0.0,2017-01-01
26000,0.0,2017-02-01
26000,0.0,2017-03-01
26000,0.0,2017-04-01
26000,0.0,2017-05-01
26000,0.0,2017-06-01
26000,0.0,2017-07-01
26000,0.0,2017-08-01
26000,0.0,2017-09-01
26000,0.0,2017-10-01
26000,0.0,2017-11-01
26000,0.0,2017-12-01
26050,33.0,2017-01-01
26050,54.0,2017-02-01
26050,122.0,2017-03-01
26050,34.0,2017-04-01
26050,113.0,2017-05-01
26050,51.0,2017-06-01
26050,91.0,2017-07-01
26050,129.0,2017-08-01
26050,53.0,2017-09-01
26050,59.0,2017-10-01
26050,34.0,2017-11-01
26050,10.0,2017-12-01
26051,65.0,2017-01-01
26051,74.0,2017-02-01
26051,105.0,2017-03-01
26051,72.0,2017-04-01
26051,46.0,2017-05-01
26051,81.0,2017-06-01
26051,101.0,2017-07-01
26051,64.0,2017-08-01
26051,114.0,2017-09-01
26051,106.0,2017-10-01
26051,88.0,2017-11-01
26051,49.0,2017-12-01
26054,0.0,2017-01-01
26054,0.0,2017-02-01
26054,0.0,2017-03-01
26054,0.0,2017-04-01
26054,0.0,2017-05-01
26054,0.0,2017-06-01
26054,0.0,2017-07-01
26054,0.0,2017-08-01
26054,0.0,2017-09-01
26054,0.0,2017-10-01
26054,0.0,2017-11-01
26054,0.0,2017-12-01
26058,0.0,2017-01-01
26058,0.0,2017-02-01
26058,0.0,2017-03-01
26058,0.0,2017-04-01
26058,0.0,2017-05-01
26058,0.0,2017-06-01
26058,0.0,2017-07-01
26058,0.0,2017-08-01
26058,0.0,2017-09-01
26058,0.0,2017-10-01
26058,0.0,2017-11-01
26058,0.0,2017-12-01
26061,22.0,2017-01-01
26061,31.0,2017-02-01
26061,32.0,2017-03-01
26061,32.0,2017-04-01
26061,64.0,2017-05-01
26061,58.0,2017-06-01
26061,57.0,2017-07-01
26061,88.0,2017-08-01
26061,61.0,2017-09-01
26061,80.0,2017-10-01
26061,15.0,2017-11-01
26061,36.0,2017-12-01
26085,0.0,2017-01-01
26085,153.0,2017-02-01
26085,136.0,2017-03-01
26085,21.0,2017-04-01
26085,120.0,2017-05-01
26085,26.0,2017-06-01
26085,175.0,2017-07-01
26085,12.0,2017-08-01
26085,126.0,2017-09-01
26085,11.0,2017-10-01
26085,37.0,2017-11-01
26085,57.0,2017-12-01
27139,9.0,2017-01-01
27139,12.0,2017-02-01
27139,14.0,2017-03-01
27139,17.0,2017-04-01
27139,10.0,2017-05-01
27139,16.0,2017-06-01
27139,12.0,2017-07-01
27139,64.0,2017-08-01
27139,16.0,2017-09-01
27139,18.0,2017-10-01
27139,9.0,2017-11-01
27139,11.0,2017-12-01
27140,24.0,2017-01-01
27140,4.0,2017-02-01
27140,2.0,2017-03-01
27140,4.0,2017-04-01
27140,3.0,2017-05-01
27140,5.0,2017-06-01
27140,11.0,2017-07-01
27140,13.0,2017-08-01
27140,3.0,2017-09-01
27140,15.0,2017-10-01
27140,3.0,2017-11-01
27140,0.0,2017-12-01
27141,8.0,2017-01-01
27141,2.0,2017-02-01
27141,4.0,2017-03-01
27141,0.0,2017-04-01
27141,3.0,2017-05-01
27141,0.0,2017-06-01
27141,3.0,2017-07-01
27141,3.0,2017-08-01
27141,0.0,2017-09-01
27141,8.0,2017-10-01
27141,5.0,2017-11-01
27141,0.0,2017-12-01
27142,0.0,2017-01-01
27142,0.0,2017-02-01
27142,0.0,2017-03-01
27142,0.0,2017-04-01
27142,0.0,2017-05-01
27142,0.0,2017-06-01
27142,0.0,2017-07-01
27142,0.0,2017-08-01
27142,0.0,2017-09-01
27142,0.0,2017-10-01
27142,0.0,2017-11-01
27142,0.0,2017-12-01
27143,18.0,2017-01-01
27143,31.0,2017-02-01
27143,43.0,2017-03-01
27143,21.0,2017-04-01
27143,15.0,2017-05-01
27143,85.0,2017-06-01
27143,20.0,2017-07-01
27143,120.0,2017-08-01
27143,47.0,2017-09-01
27143,55.0,2017-10-01
27143,93.0,2017-11-01
27143,51.0,2017-12-01
27144,32.0,2017-01-01
27144,30.0,2017-02-01
27144,42.0,2017-03-01
27144,21.0,2017-04-01
27144,23.0,2017-05-01
27144,17.0,2017-06-01
27144,34.0,2017-07-01
27144,35.0,2017-08-01
27144,45.0,2017-09-01
27144,35.0,2017-10-01
27144,55.0,2017-11-01
27144,17.0,2017-12-01
27148,67.16,2017-01-01
27148,36.93,2017-02-01
27148,81.86,2017-03-01
27148,36.93,2017-04-01
27148,58.65,2017-05-01
27148,71.93,2017-06-01
27148,76.86,2017-07-01
27148,109.0,2017-08-01
27148,74.93,2017-09-01
27148,93.64,2017-10-01
27148,456.01,2017-11-01
27148,180.81,2017-12-01
27150,68.0,2017-01-01
27150,136.0,2017-02-01
27150,135.0,2017-03-01
27150,81.0,2017-04-01
27150,109.0,2017-05-01
27150,112.0,2017-06-01
27150,69.0,2017-07-01
27150,113.0,2017-08-01
27150,86.0,2017-09-01
27150,69.0,2017-10-01
27150,83.0,2017-11-01
27150,76.0,2017-12-01
27168,175.0,2017-01-01
27168,485.0,2017-02-01
27168,356.0,2017-03-01
27168,281.0,2017-04-01
27168,450.0,2017-05-01
27168,227.0,2017-06-01
27168,233.0,2017-07-01
27168,316.0,2017-08-01
27168,487.0,2017-09-01
27168,404.0,2017-10-01
27168,309.0,2017-11-01
27168,98.0,2017-12-01
27169,77.0,2017-01-01
27169,112.0,2017-02-01
27169,160.0,2017-03-01
27169,52.0,2017-04-01
27169,169.0,2017-05-01
27169,219.0,2017-06-01
27169,132.0,2017-07-01
27169,236.0,2017-08-01
27169,148.0,2017-09-01
27169,149.0,2017-10-01
27169,154.0,2017-11-01
27169,92.0,2017-12-01
27470,0.0,2017-01-01
27470,20.0,2017-02-01
27470,4.0,2017-03-01
27470,2.0,2017-04-01
27470,93.0,2017-05-01
27470,0.0,2017-06-01
27470,52.0,2017-07-01
27470,0.0,2017-08-01
27470,0.0,2017-09-01
27470,0.0,2017-10-01
27470,2.0,2017-11-01
27470,0.0,2017-12-01
27800,0.0,2017-01-01
27800,0.0,2017-02-01
27800,0.0,2017-03-01
27800,0.0,2017-04-01
27800,0.0,2017-05-01
27800,0.0,2017-06-01
27800,0.0,2017-07-01
27800,0.0,2017-08-01
27800,0.0,2017-09-01
27800,0.0,2017-10-01
27800,0.0,2017-11-01
27800,0.0,2017-12-01
27802,0.0,2017-01-01
27802,0.0,2017-02-01
27802,0.0,2017-03-01
27802,0.0,2017-04-01
27802,0.0,2017-05-01
27802,0.0,2017-06-01
27802,0.0,2017-07-01
27802,0.0,2017-08-01
27802,0.0,2017-09-01
27802,0.0,2017-10-01
27802,0.0,2017-11-01
27802,0.0,2017-12-01
28025,0.0,2017-01-01
28025,104.0,2017-02-01
28025,212.0,2017-03-01
28025,0.0,2017-04-01
28025,0.0,2017-05-01
28025,404.0,2017-06-01
28025,0.0,2017-07-01
28025,203.0,2017-08-01
28025,0.0,2017-09-01
28025,0.0,2017-10-01
28025,0.0,2017-11-01
28025,0.0,2017-12-01
28027,0.0,2017-01-01
28027,208.0,2017-02-01
28027,0.0,2017-03-01
28027,100.0,2017-04-01
28027,198.0,2017-05-01
28027,417.0,2017-06-01
28027,101.0,2017-07-01
28027,200.0,2017-08-01
28027,0.0,2017-09-01
28027,0.0,2017-10-01
28027,0.0,2017-11-01
28027,0.0,2017-12-01
30317,0.0,2017-01-01
30317,0.0,2017-02-01
30317,0.0,2017-03-01
30317,0.0,2017-04-01
30317,0.0,2017-05-01
30317,0.0,2017-06-01
30317,0.0,2017-07-01
30317,0.0,2017-08-01
30317,0.0,2017-09-01
30317,0.0,2017-10-01
30317,0.0,2017-11-01
30317,0.0,2017-12-01
30318,0.0,2017-01-01
30318,0.0,2017-02-01
30318,0.0,2017-03-01
30318,0.0,2017-04-01
30318,0.0,2017-05-01
30318,0.0,2017-06-01
30318,0.0,2017-07-01
30318,0.0,2017-08-01
30318,0.0,2017-09-01
30318,0.0,2017-10-01
30318,0.0,2017-11-01
30318,0.0,2017-12-01
30320,0.0,2017-01-01
30320,0.0,2017-02-01
30320,0.0,2017-03-01
30320,0.0,2017-04-01
30320,0.0,2017-05-01
30320,0.0,2017-06-01
30320,0.0,2017-07-01
30320,0.0,2017-08-01
30320,0.0,2017-09-01
30320,0.0,2017-10-01
30320,0.0,2017-11-01
30320,0.0,2017-12-01
30321,0.0,2017-01-01
30321,0.0,2017-02-01
30321,0.0,2017-03-01
30321,0.0,2017-04-01
30321,0.0,2017-05-01
30321,0.0,2017-06-01
30321,0.0,2017-07-01
30321,0.0,2017-08-01
30321,0.0,2017-09-01
30321,0.0,2017-10-01
30321,0.0,2017-11-01
30321,0.0,2017-12-01
30322,0.0,2017-01-01
30322,0.0,2017-02-01
30322,0.0,2017-03-01
30322,0.0,2017-04-01
30322,0.0,2017-05-01
30322,0.0,2017-06-01
30322,0.0,2017-07-01
30322,0.0,2017-08-01
30322,0.0,2017-09-01
30322,0.0,2017-10-01
30322,0.0,2017-11-01
30322,0.0,2017-12-01
30323,0.0,2017-01-01
30323,0.0,2017-02-01
30323,0.0,2017-03-01
30323,0.0,2017-04-01
30323,0.0,2017-05-01
30323,0.0,2017-06-01
30323,0.0,2017-07-01
30323,0.0,2017-08-01
30323,0.0,2017-09-01
30323,0.0,2017-10-01
30323,0.0,2017-11-01
30323,0.0,2017-12-01
30324,0.0,2017-01-01
30324,0.0,2017-02-01
30324,0.0,2017-03-01
30324,0.0,2017-04-01
30324,0.0,2017-05-01
30324,0.0,2017-06-01
30324,0.0,2017-07-01
30324,0.0,2017-08-01
30324,0.0,2017-09-01
30324,0.0,2017-10-01
30324,0.0,2017-11-01
30324,0.0,2017-12-01
30620,556.82,2017-01-01
30620,587.76,2017-02-01
30620,810.6,2017-03-01
30620,487.03,2017-04-01
30620,744.83,2017-05-01
30620,728.15,2017-06-01
30620,820.94,2017-07-01
30620,274.55,2017-08-01
30620,936.32,2017-09-01
30620,802.6,2017-10-01
30620,909.15,2017-11-01
30620,774.48,2017-12-01
30630,606.3,2017-01-01
30630,652.6,2017-02-01
30630,719.94,2017-03-01
30630,518.66,2017-04-01
30630,748.43,2017-05-01
30630,72.29,2017-06-01
30630,1000.61,2017-07-01
30630,826.34,2017-08-01
30630,814.33,2017-09-01
30630,888.49,2017-10-01
30630,780.21,2017-11-01
30630,971.54,2017-12-01
30640,248.83,2017-01-01
30640,357.94,2017-02-01
30640,474.6,2017-03-01
30640,353.49,2017-04-01
30640,384.0,2017-05-01
30640,363.53,2017-06-01
30640,373.5,2017-07-01
30640,481.76,2017-08-01
30640,357.61,2017-09-01
30640,316.27,2017-10-01
30640,543.88,2017-11-01
30640,375.82,2017-12-01
30650,463.77,2017-01-01
30650,406.7,2017-02-01
30650,769.11,2017-03-01
30650,419.68,2017-04-01
30650,486.43,2017-05-01
30650,550.6,2017-06-01
30650,621.0,2017-07-01
30650,725.09,2017-08-01
30650,521.72,2017-09-01
30650,663.33,2017-10-01
30650,415.04,2017-11-01
30650,807.99,2017-12-01
30665,0.0,2017-01-01
30665,0.0,2017-02-01
30665,0.0,2017-03-01
30665,0.0,2017-04-01
30665,0.0,2017-05-01
30665,0.0,2017-06-01
30665,0.0,2017-07-01
30665,0.0,2017-08-01
30665,0.0,2017-09-01
30665,0.0,2017-10-01
30665,0.0,2017-11-01
30665,0.0,2017-12-01
30730,291.18,2017-01-01
30730,632.14,2017-02-01
30730,688.22,2017-03-01
30730,382.99,2017-04-01
30730,508.94,2017-05-01
30730,585.48,2017-06-01
30730,620.72,2017-07-01
30730,438.08,2017-08-01
30730,515.87,2017-09-01
30730,499.75,2017-10-01
30730,573.31,2017-11-01
30730,562.38,2017-12-01
30760,753.83,2017-01-01
30760,318.33,2017-02-01
30760,155.61,2017-03-01
30760,248.83,2017-04-01
30760,478.88,2017-05-01
30760,544.0,2017-06-01
30760,538.0,2017-07-01
30760,626.6,2017-08-01
30760,579.61,2017-09-01
30760,381.22,2017-10-01
30760,747.04,2017-11-01
30760,341.44,2017-12-01
30780,0.0,2017-01-01
30780,0.0,2017-02-01
30780,0.0,2017-03-01
30780,0.0,2017-04-01
30780,0.0,2017-05-01
30780,0.0,2017-06-01
30780,0.0,2017-07-01
30780,0.0,2017-08-01
30780,0.0,2017-09-01
30780,0.0,2017-10-01
30780,0.0,2017-11-01
30780,0.0,2017-12-01
32000,98.4,2017-01-01
32000,196.5,2017-02-01
32000,226.66,2017-03-01
32000,214.66,2017-04-01
32000,290.66,2017-05-01
32000,246.55,2017-06-01
32000,222.05,2017-07-01
32000,275.89,2017-08-01
32000,238.43,2017-09-01
32000,244.66,2017-10-01
32000,548.27,2017-11-01
32000,315.99,2017-12-01
32005,0.0,2017-01-01
32005,0.0,2017-02-01
32005,0.0,2017-03-01
32005,0.0,2017-04-01
32005,0.0,2017-05-01
32005,0.0,2017-06-01
32005,0.0,2017-07-01
32005,0.0,2017-08-01
32005,0.0,2017-09-01
32005,0.0,2017-10-01
32005,0.0,2017-11-01
32005,0.0,2017-12-01
32006,0.0,2017-01-01
32006,0.0,2017-02-01
32006,0.0,2017-03-01
32006,0.0,2017-04-01
32006,0.0,2017-05-01
32006,0.0,2017-06-01
32006,0.0,2017-07-01
32006,0.0,2017-08-01
32006,0.0,2017-09-01
32006,0.0,2017-10-01
32006,0.0,2017-11-01
32006,0.0,2017-12-01
32007,0.0,2017-01-01
32007,0.0,2017-02-01
32007,0.0,2017-03-01
32007,0.0,2017-04-01
32007,0.0,2017-05-01
32007,0.0,2017-06-01
32007,0.0,2017-07-01
32007,0.0,2017-08-01
32007,0.0,2017-09-01
32007,0.0,2017-10-01
32007,0.0,2017-11-01
32007,0.0,2017-12-01
32008,0.0,2017-01-01
32008,0.0,2017-02-01
32008,0.0,2017-03-01
32008,0.0,2017-04-01
32008,0.0,2017-05-01
32008,0.0,2017-06-01
32008,0.0,2017-07-01
32008,0.0,2017-08-01
32008,0.0,2017-09-01
32008,0.0,2017-10-01
32008,0.0,2017-11-01
32008,0.0,2017-12-01
32515,0.0,2017-01-01
32515,0.0,2017-02-01
32515,0.0,2017-03-01
32515,0.0,2017-04-01
32515,0.0,2017-05-01
32515,0.0,2017-06-01
32515,0.0,2017-07-01
32515,0.0,2017-08-01
32515,0.0,2017-09-01
32515,0.0,2017-10-01
32515,0.0,2017-11-01
32515,0.0,2017-12-01
32555,0.0,2017-01-01
32555,0.0,2017-02-01
32555,0.0,2017-03-01
32555,0.0,2017-04-01
32555,0.0,2017-05-01
32555,0.0,2017-06-01
32555,0.0,2017-07-01
32555,0.0,2017-08-01
32555,0.0,2017-09-01
32555,0.0,2017-10-01
32555,0.0,2017-11-01
32555,0.0,2017-12-01
34126,309.0,2017-01-01
34126,243.0,2017-02-01
34126,293.0,2017-03-01
34126,221.0,2017-04-01
34126,269.0,2017-05-01
34126,231.0,2017-06-01
34126,211.0,2017-07-01
34126,237.0,2017-08-01
34126,220.0,2017-09-01
34126,247.0,2017-10-01
34126,246.0,2017-11-01
34126,251.0,2017-12-01
34127,731.0,2017-01-01
34127,687.0,2017-02-01
34127,776.0,2017-03-01
34127,554.0,2017-04-01
34127,717.0,2017-05-01
34127,556.0,2017-06-01
34127,572.0,2017-07-01
34127,685.0,2017-08-01
34127,689.0,2017-09-01
34127,725.0,2017-10-01
34127,698.0,2017-11-01
34127,511.0,2017-12-01
34128,427.0,2017-01-01
34128,463.0,2017-02-01
34128,510.0,2017-03-01
34128,403.0,2017-04-01
34128,390.0,2017-05-01
34128,364.0,2017-06-01
34128,347.0,2017-07-01
34128,457.0,2017-08-01
34128,362.0,2017-09-01
34128,371.0,2017-10-01
34128,410.0,2017-11-01
34128,333.0,2017-12-01
34129,299.0,2017-01-01
34129,339.0,2017-02-01
34129,378.0,2017-03-01
34129,225.0,2017-04-01
34129,402.0,2017-05-01
34129,280.0,2017-06-01
34129,302.0,2017-07-01
34129,260.0,2017-08-01
34129,245.0,2017-09-01
34129,333.0,2017-10-01
34129,305.0,2017-11-01
34129,270.0,2017-12-01
38019,82.0,2017-01-01
38019,91.0,2017-02-01
38019,102.0,2017-03-01
38019,74.0,2017-04-01
38019,82.0,2017-05-01
38019,84.0,2017-06-01
38019,84.0,2017-07-01
38019,107.0,2017-08-01
38019,103.0,2017-09-01
38019,113.0,2017-10-01
38019,103.0,2017-11-01
38019,84.0,2017-12-01
38021,0.0,2017-01-01
38021,68.0,2017-02-01
38021,109.0,2017-03-01
38021,75.0,2017-04-01
38021,112.0,2017-05-01
38021,107.0,2017-06-01
38021,71.0,2017-07-01
38021,95.0,2017-08-01
38021,91.0,2017-09-01
38021,88.0,2017-10-01
38021,79.0,2017-11-01
38021,50.0,2017-12-01
38022,173.0,2017-01-01
38022,91.0,2017-02-01
38022,121.0,2017-03-01
38022,178.0,2017-04-01
38022,90.0,2017-05-01
38022,121.0,2017-06-01
38022,44.0,2017-07-01
38022,91.0,2017-08-01
38022,78.0,2017-09-01
38022,77.0,2017-10-01
38022,76.0,2017-11-01
38022,46.0,2017-12-01
38023,210.0,2017-01-01
38023,196.0,2017-02-01
38023,204.0,2017-03-01
38023,152.0,2017-04-01
38023,223.0,2017-05-01
38023,215.0,2017-06-01
38023,183.0,2017-07-01
38023,50.0,2017-08-01
38023,238.0,2017-09-01
38023,182.0,2017-10-01
38023,157.0,2017-11-01
38023,121.0,2017-12-01
39069,32.0,2017-01-01
39069,43.0,2017-02-01
39069,38.0,2017-03-01
39069,44.0,2017-04-01
39069,41.0,2017-05-01
39069,49.0,2017-06-01
39069,42.0,2017-07-01
39069,54.0,2017-08-01
39069,31.0,2017-09-01
39069,33.0,2017-10-01
39069,27.0,2017-11-01
39069,19.0,2017-12-01
39071,0.0,2017-01-01
39071,0.0,2017-02-01
39071,0.0,2017-03-01
39071,0.0,2017-04-01
39071,0.0,2017-05-01
39071,0.0,2017-06-01
39071,0.0,2017-07-01
39071,0.0,2017-08-01
39071,0.0,2017-09-01
39071,0.0,2017-10-01
39071,0.0,2017-11-01
39071,0.0,2017-12-01
39073,15.0,2017-01-01
39073,20.0,2017-02-01
39073,27.0,2017-03-01
39073,18.0,2017-04-01
39073,27.0,2017-05-01
39073,33.0,2017-06-01
39073,26.0,2017-07-01
39073,14.0,2017-08-01
39073,36.0,2017-09-01
39073,32.0,2017-10-01
39073,28.0,2017-11-01
39073,21.0,2017-12-01
39076,19.0,2017-01-01
39076,10.0,2017-02-01
39076,26.0,2017-03-01
39076,20.0,2017-04-01
39076,29.0,2017-05-01
39076,23.0,2017-06-01
39076,21.0,2017-07-01
39076,0.0,2017-08-01
39076,33.0,2017-09-01
39076,25.0,2017-10-01
39076,39.0,2017-11-01
39076,18.0,2017-12-01
39078,141.0,2017-01-01
39078,147.0,2017-02-01
39078,147.0,2017-03-01
39078,150.0,2017-04-01
39078,180.0,2017-05-01
39078,158.0,2017-06-01
39078,139.0,2017-07-01
39078,192.0,2017-08-01
39078,138.0,2017-09-01
39078,150.0,2017-10-01
39078,157.0,2017-11-01
39078,99.0,2017-12-01
39079,12.0,2017-01-01
39079,16.0,2017-02-01
39079,18.0,2017-03-01
39079,21.0,2017-04-01
39079,19.0,2017-05-01
39079,20.0,2017-06-01
39079,20.0,2017-07-01
39079,13.0,2017-08-01
39079,20.0,2017-09-01
39079,20.0,2017-10-01
39079,18.0,2017-11-01
39079,12.0,2017-12-01
39080,15.0,2017-01-01
39080,19.0,2017-02-01
39080,19.0,2017-03-01
39080,14.0,2017-04-01
39080,25.0,2017-05-01
39080,20.0,2017-06-01
39080,18.0,2017-07-01
39080,21.0,2017-08-01
39080,25.0,2017-09-01
39080,16.0,2017-10-01
39080,0.0,2017-11-01
39080,16.0,2017-12-01
39105,46.0,2017-01-01
39105,33.0,2017-02-01
39105,29.0,2017-03-01
39105,4.0,2017-04-01
39105,47.0,2017-05-01
39105,47.0,2017-06-01
39105,37.0,2017-07-01
39105,41.0,2017-08-01
39105,37.0,2017-09-01
39105,35.0,2017-10-01
39105,34.0,2017-11-01
39105,22.0,2017-12-01
39108,9.0,2017-01-01
39108,21.0,2017-02-01
39108,27.0,2017-03-01
39108,41.0,2017-04-01
39108,47.0,2017-05-01
39108,36.0,2017-06-01
39108,39.0,2017-07-01
